airport,date,country,state,city,baseline_percent
Washington Dulles International ,2020-10-11,United States of America (the),Virginia,Floris,66
Washington Dulles International ,2020-10-09,United States of America (the),Virginia,Floris,67
Washington Dulles International ,2020-08-11,United States of America (the),Virginia,Floris,64
Washington Dulles International ,2020-05-05,United States of America (the),Virginia,Floris,65
Washington Dulles International ,2020-03-19,United States of America (the),Virginia,Floris,71
Washington Dulles International ,2020-07-06,United States of America (the),Virginia,Floris,45
Washington Dulles International ,2020-07-17,United States of America (the),Virginia,Floris,58
Washington Dulles International ,2020-04-30,United States of America (the),Virginia,Floris,45
Washington Dulles International ,2020-07-28,United States of America (the),Virginia,Floris,57
Washington Dulles International ,2020-08-22,United States of America (the),Virginia,Floris,62
Washington Dulles International ,2020-09-09,United States of America (the),Virginia,Floris,62
Washington Dulles International ,2020-06-23,United States of America (the),Virginia,Floris,61
Washington Dulles International ,2020-03-25,United States of America (the),Virginia,Floris,59
Washington Dulles International ,2020-08-04,United States of America (the),Virginia,Floris,57
Washington Dulles International ,2020-08-06,United States of America (the),Virginia,Floris,65
Washington Dulles International ,2020-03-20,United States of America (the),Virginia,Floris,75
Washington Dulles International ,2020-07-07,United States of America (the),Virginia,Floris,53
Washington Dulles International ,2020-05-25,United States of America (the),Virginia,Floris,19
Washington Dulles International ,2020-07-12,United States of America (the),Virginia,Floris,38
Washington Dulles International ,2020-04-29,United States of America (the),Virginia,Floris,59
Washington Dulles International ,2020-03-16,United States of America (the),Virginia,Floris,89
Washington Dulles International ,2020-05-15,United States of America (the),Virginia,Floris,49
Washington Dulles International ,2020-08-20,United States of America (the),Virginia,Floris,69
Washington Dulles International ,2020-09-26,United States of America (the),Virginia,Floris,49
Washington Dulles International ,2020-04-10,United States of America (the),Virginia,Floris,46
Washington Dulles International ,2020-09-29,United States of America (the),Virginia,Floris,65
Washington Dulles International ,2020-05-24,United States of America (the),Virginia,Floris,44
Washington Dulles International ,2020-06-27,United States of America (the),Virginia,Floris,56
Washington Dulles International ,2020-08-26,United States of America (the),Virginia,Floris,67
Washington Dulles International ,2020-04-27,United States of America (the),Virginia,Floris,56
Washington Dulles International ,2020-04-09,United States of America (the),Virginia,Floris,48
Washington Dulles International ,2020-04-05,United States of America (the),Virginia,Floris,32
Washington Dulles International ,2020-08-23,United States of America (the),Virginia,Floris,52
Washington Dulles International ,2020-08-12,United States of America (the),Virginia,Floris,59
Washington Dulles International ,2020-08-30,United States of America (the),Virginia,Floris,41
Washington Dulles International ,2020-09-04,United States of America (the),Virginia,Floris,47
Washington Dulles International ,2020-03-17,United States of America (the),Virginia,Floris,94
Washington Dulles International ,2020-04-24,United States of America (the),Virginia,Floris,53
Washington Dulles International ,2020-05-01,United States of America (the),Virginia,Floris,49
Washington Dulles International ,2020-08-03,United States of America (the),Virginia,Floris,64
Washington Dulles International ,2020-08-07,United States of America (the),Virginia,Floris,60
Washington Dulles International ,2020-04-03,United States of America (the),Virginia,Floris,51
Seattle-Tacoma International ,2020-03-22,United States of America (the),Washington,SeaTac,69
Seattle-Tacoma International ,2020-06-17,United States of America (the),Washington,SeaTac,78
Seattle-Tacoma International ,2020-07-17,United States of America (the),Washington,SeaTac,68
Seattle-Tacoma International ,2020-03-16,United States of America (the),Washington,SeaTac,80
Seattle-Tacoma International ,2020-04-06,United States of America (the),Washington,SeaTac,54
Seattle-Tacoma International ,2020-08-15,United States of America (the),Washington,SeaTac,58
Seattle-Tacoma International ,2020-03-21,United States of America (the),Washington,SeaTac,71
Seattle-Tacoma International ,2020-07-26,United States of America (the),Washington,SeaTac,55
Seattle-Tacoma International ,2020-07-14,United States of America (the),Washington,SeaTac,77
Seattle-Tacoma International ,2020-06-26,United States of America (the),Washington,SeaTac,73
Seattle-Tacoma International ,2020-05-31,United States of America (the),Washington,SeaTac,64
Seattle-Tacoma International ,2020-09-01,United States of America (the),Washington,SeaTac,65
Seattle-Tacoma International ,2020-07-24,United States of America (the),Washington,SeaTac,75
Seattle-Tacoma International ,2020-03-20,United States of America (the),Washington,SeaTac,71
Seattle-Tacoma International ,2020-04-05,United States of America (the),Washington,SeaTac,44
Seattle-Tacoma International ,2020-10-02,United States of America (the),Washington,SeaTac,72
Seattle-Tacoma International ,2020-10-04,United States of America (the),Washington,SeaTac,43
Seattle-Tacoma International ,2020-08-30,United States of America (the),Washington,SeaTac,68
Seattle-Tacoma International ,2020-07-13,United States of America (the),Washington,SeaTac,63
Seattle-Tacoma International ,2020-03-17,United States of America (the),Washington,SeaTac,85
Seattle-Tacoma International ,2020-09-09,United States of America (the),Washington,SeaTac,74
Seattle-Tacoma International ,2020-09-13,United States of America (the),Washington,SeaTac,66
Seattle-Tacoma International ,2020-03-26,United States of America (the),Washington,SeaTac,70
Seattle-Tacoma International ,2020-05-19,United States of America (the),Washington,SeaTac,66
Seattle-Tacoma International ,2020-05-30,United States of America (the),Washington,SeaTac,50
Seattle-Tacoma International ,2020-09-27,United States of America (the),Washington,SeaTac,50
Seattle-Tacoma International ,2020-05-20,United States of America (the),Washington,SeaTac,74
Seattle-Tacoma International ,2020-06-18,United States of America (the),Washington,SeaTac,72
Seattle-Tacoma International ,2020-09-08,United States of America (the),Washington,SeaTac,54
Seattle-Tacoma International ,2020-08-10,United States of America (the),Washington,SeaTac,67
Seattle-Tacoma International ,2020-07-28,United States of America (the),Washington,SeaTac,65
Seattle-Tacoma International ,2020-07-05,United States of America (the),Washington,SeaTac,46
Seattle-Tacoma International ,2020-04-17,United States of America (the),Washington,SeaTac,49
Seattle-Tacoma International ,2020-09-30,United States of America (the),Washington,SeaTac,71
Seattle-Tacoma International ,2020-07-22,United States of America (the),Washington,SeaTac,82
Seattle-Tacoma International ,2020-08-18,United States of America (the),Washington,SeaTac,64
Seattle-Tacoma International ,2020-09-19,United States of America (the),Washington,SeaTac,51
Seattle-Tacoma International ,2020-05-21,United States of America (the),Washington,SeaTac,68
Seattle-Tacoma International ,2020-06-14,United States of America (the),Washington,SeaTac,59
Seattle-Tacoma International ,2020-08-06,United States of America (the),Washington,SeaTac,69
Seattle-Tacoma International ,2020-05-25,United States of America (the),Washington,SeaTac,25
Seattle-Tacoma International ,2020-10-03,United States of America (the),Washington,SeaTac,55
Seattle-Tacoma International ,2020-04-22,United States of America (the),Washington,SeaTac,63
Seattle-Tacoma International ,2020-10-12,United States of America (the),Washington,SeaTac,67
Seattle-Tacoma International ,2020-08-09,United States of America (the),Washington,SeaTac,56
Seattle-Tacoma International ,2020-08-13,United States of America (the),Washington,SeaTac,66
Seattle-Tacoma International ,2020-05-10,United States of America (the),Washington,SeaTac,39
Seattle-Tacoma International ,2020-05-03,United States of America (the),Washington,SeaTac,47
Seattle-Tacoma International ,2020-06-02,United States of America (the),Washington,SeaTac,70
Seattle-Tacoma International ,2020-07-10,United States of America (the),Washington,SeaTac,86
Seattle-Tacoma International ,2020-06-03,United States of America (the),Washington,SeaTac,71
Seattle-Tacoma International ,2020-08-08,United States of America (the),Washington,SeaTac,76
Seattle-Tacoma International ,2020-09-12,United States of America (the),Washington,SeaTac,68
Seattle-Tacoma International ,2020-10-10,United States of America (the),Washington,SeaTac,43
Seattle-Tacoma International ,2020-06-06,United States of America (the),Washington,SeaTac,56
Seattle-Tacoma International ,2020-07-21,United States of America (the),Washington,SeaTac,81
Seattle-Tacoma International ,2020-03-31,United States of America (the),Washington,SeaTac,64
Seattle-Tacoma International ,2020-06-29,United States of America (the),Washington,SeaTac,61
Seattle-Tacoma International ,2020-07-30,United States of America (the),Washington,SeaTac,72
Seattle-Tacoma International ,2020-05-05,United States of America (the),Washington,SeaTac,73
Seattle-Tacoma International ,2020-09-15,United States of America (the),Washington,SeaTac,61
Seattle-Tacoma International ,2020-05-08,United States of America (the),Washington,SeaTac,60
Seattle-Tacoma International ,2020-09-02,United States of America (the),Washington,SeaTac,72
Seattle-Tacoma International ,2020-07-02,United States of America (the),Washington,SeaTac,74
Seattle-Tacoma International ,2020-04-08,United States of America (the),Washington,SeaTac,65
Seattle-Tacoma International ,2020-09-21,United States of America (the),Washington,SeaTac,69
Seattle-Tacoma International ,2020-06-22,United States of America (the),Washington,SeaTac,67
